"sect","cell","slot","disc","elem","index","doorsid","model","essname","len[mm]","r[mm]","s,s[mm]","MCS,s,x[mm]","MCS,s,y[mm]","MCS,s,z[mm]","s,m[mm]","MCS,m,x[mm]","MCS,m,y[mm]","MCS,m,z[mm]","s,e[mm]","MCS,e,x[mm]","MCS,e,y[mm]","MCS,e,z[mm]","TCS,s,x[mm]","TCS,s,y[mm]","TCS,s,z[mm]","TCS,m,x[mm]","TCS,m,y[mm]","TCS,m,z[mm]","TCS,e,x[mm]","TCS,e,y[mm]","TCS,e,z[mm]"
"DTL","020","","","DTC","002","","","",181.104,11.0,18857.91,0.0,0.0,18857.91,18948.462,0.0,0.0,18948.462,19039.014,0.0,0.0,19039.014,0.0,-4500.0,-583769.245,0.0,-4500.0,-583678.693,0.0,-4500.0,-583588.141
"DTL","020","","","DTC","003","","","",183.128,11.0,19039.014,0.0,0.0,19039.014,19130.578,0.0,0.0,19130.578,19222.142,0.0,0.0,19222.142,0.0,-4500.0,-583588.141,0.0,-4500.0,-583496.577,0.0,-4500.0,-583405.013
"DTL","020","","BMD","QV","001","PMQV80","","DTL-020:BMD-QV-001",0.0,11.0,19221.99,0.0,0.0,19221.99,19221.99,0.0,0.0,19221.99,19221.99,0.0,0.0,19221.99,0.0,-4500.0,-583405.165,0.0,-4500.0,-583405.165,0.0,-4500.0,-583405.165
"DTL","020","","","DTC","004","","","",182.673,11.0,19222.142,0.0,0.0,19222.142,19313.478,0.0,0.0,19313.478,19404.815,0.0,0.0,19404.815,0.0,-4500.0,-583405.013,0.0,-4500.0,-583313.676,0.0,-4500.0,-583222.339
"DTL","020","","PBI","BPM","001","BPM3","BPM","DTL-020:PBI-BPM-001",0.0,11.0,19405.127,0.0,0.0,19405.127,19405.127,0.0,0.0,19405.127,19405.127,0.0,0.0,19405.127,0.0,-4500.0,-583222.027,0.0,-4500.0,-583222.027,0.0,-4500.0,-583222.027
"DTL","020","","","DTC","005","","","",184.51,11.0,19404.815,0.0,0.0,19404.815,19497.07,0.0,0.0,19497.07,19589.325,0.0,0.0,19589.325,0.0,-4500.0,-583222.339,0.0,-4500.0,-583130.084,0.0,-4500.0,-583037.829
"DTL","020","","BMD","QH","002","PMQH80","","DTL-020:BMD-QH-002",0.0,11.0,19589.635,0.0,0.0,19589.635,19589.635,0.0,0.0,19589.635,19589.635,0.0,0.0,19589.635,0.0,-4500.0,-583037.519,0.0,-4500.0,-583037.519,0.0,-4500.0,-583037.519
"DTL","020","","","DTC","006","","","",186.344,11.0,19589.325,0.0,0.0,19589.325,19682.497,0.0,0.0,19682.497,19775.669,0.0,0.0,19775.669,0.0,-4500.0,-583037.829,0.0,-4500.0,-582944.657,0.0,-4500.0,-582851.485
"DTL","020","","BMD","CV","001","","","DTL-020:BMD-CV-001",0.0,11.0,19775.969,0.0,0.0,19775.969,19775.969,0.0,0.0,19775.969,19775.969,0.0,0.0,19775.969,0.0,-4500.0,-582851.185,0.0,-4500.0,-582851.185,0.0,-4500.0,-582851.185
"DTL","020","","","DTC","007","","","",188.174,11.0,19775.669,0.0,0.0,19775.669,19869.756,0.0,0.0,19869.756,19963.843,0.0,0.0,19963.843,0.0,-4500.0,-582851.485,0.0,-4500.0,-582757.398,0.0,-4500.0,-582663.311
"DTL","020","","BMD","QV","002","PMQV80","","DTL-020:BMD-QV-002",0.0,11.0,19964.15,0.0,0.0,19964.15,19964.15,0.0,0.0,19964.15,19964.15,0.0,0.0,19964.15,0.0,-4500.0,-582663.004,0.0,-4500.0,-582663.004,0.0,-4500.0,-582663.004
"DTL","020","","","DTC","008","","","",190.001,11.0,19963.843,0.0,0.0,19963.843,20058.844,0.0,0.0,20058.844,20153.845,0.0,0.0,20153.845,0.0,-4500.0,-582663.311,0.0,-4500.0,-582568.31,0.0,-4500.0,-582473.31
"DTL","020","","BMD","CH","001","","","DTL-020:BMD-CH-001",0.0,11.0,20154.141,0.0,0.0,20154.141,20154.141,0.0,0.0,20154.141,20154.141,0.0,0.0,20154.141,0.0,-4500.0,-582473.013,0.0,-4500.0,-582473.013,0.0,-4500.0,-582473.013
"DTL","020","","","DTC","009","","","",191.825,11.0,20153.845,0.0,0.0,20153.845,20249.757,0.0,0.0,20249.757,20345.669,0.0,0.0,20345.669,0.0,-4500.0,-582473.31,0.0,-4500.0,-582377.397,0.0,-4500.0,-582281.485
"DTL","020","","BMD","QH","003","PMQH80","","DTL-020:BMD-QH-003",0.0,11.0,20345.964,0.0,0.0,20345.964,20345.964,0.0,0.0,20345.964,20345.964,0.0,0.0,20345.964,0.0,-4500.0,-582281.19,0.0,-4500.0,-582281.19,0.0,-4500.0,-582281.19
"DTL","020","","","DTC","010","","","",193.644,11.0,20345.669,0.0,0.0,20345.669,20442.491,0.0,0.0,20442.491,20539.314,0.0,0.0,20539.314,0.0,-4500.0,-582281.485,0.0,-4500.0,-582184.663,0.0,-4500.0,-582087.841
"DTL","020","","","DTC","011","","","",195.46,11.0,20539.314,0.0,0.0,20539.314,20637.044,0.0,0.0,20637.044,20734.774,0.0,0.0,20734.774,0.0,-4500.0,-582087.841,0.0,-4500.0,-581990.111,0.0,-4500.0,-581892.38
"DTL","020","","BMD","QV","003","PMQV80","","DTL-020:BMD-QV-003",0.0,11.0,20735.057,0.0,0.0,20735.057,20735.057,0.0,0.0,20735.057,20735.057,0.0,0.0,20735.057,0.0,-4500.0,-581892.097,0.0,-4500.0,-581892.097,0.0,-4500.0,-581892.097
"DTL","020","","","DTC","012","","","",197.272,11.0,20734.774,0.0,0.0,20734.774,20833.41,0.0,0.0,20833.41,20932.046,0.0,0.0,20932.046,0.0,-4500.0,-581892.38,0.0,-4500.0,-581793.744,0.0,-4500.0,-581695.108
"DTL","020","","","DTC","013","","","",199.081,11.0,20932.046,0.0,0.0,20932.046,21031.587,0.0,0.0,21031.587,21131.127,0.0,0.0,21131.127,0.0,-4500.0,-581695.108,0.0,-4500.0,-581595.568,0.0,-4500.0,-581496.027
"DTL","020","","BMD","QH","004","PMQH80","","DTL-020:BMD-QH-004",0.0,11.0,21131.406,0.0,0.0,21131.406,21131.406,0.0,0.0,21131.406,21131.406,0.0,0.0,21131.406,0.0,-4500.0,-581495.748,0.0,-4500.0,-581495.748,0.0,-4500.0,-581495.748
"DTL","020","","","DTC","014","","","",200.885,11.0,21131.127,0.0,0.0,21131.127,21231.569,0.0,0.0,21231.569,21332.011,0.0,0.0,21332.011,0.0,-4500.0,-581496.027,0.0,-4500.0,-581395.585,0.0,-4500.0,-581295.143
"DTL","020","","","DTC","015","","","",202.684,11.0,21332.011,0.0,0.0,21332.011,21433.354,0.0,0.0,21433.354,21534.696,0.0,0.0,21534.696,0.0,-4500.0,-581295.143,0.0,-4500.0,-581193.801,0.0,-4500.0,-581092.459
"DTL","020","","BMD","QV","004","PMQV80","","DTL-020:BMD-QV-004",0.0,11.0,21534.972,0.0,0.0,21534.972,21534.972,0.0,0.0,21534.972,21534.972,0.0,0.0,21534.972,0.0,-4500.0,-581092.183,0.0,-4500.0,-581092.183,0.0,-4500.0,-581092.183
"DTL","020","","","DTC","016","","","",204.48,11.0,21534.696,0.0,0.0,21534.696,21636.936,0.0,0.0,21636.936,21739.176,0.0,0.0,21739.176,0.0,-4500.0,-581092.459,0.0,-4500.0,-580990.219,0.0,-4500.0,-580887.978
"DTL","020","","PBI","BPM","002","BPM3","BPM","DTL-020:PBI-BPM-002",0.0,11.0,21739.45,0.0,0.0,21739.45,21739.45,0.0,0.0,21739.45,21739.45,0.0,0.0,21739.45,0.0,-4500.0,-580887.705,0.0,-4500.0,-580887.705,0.0,-4500.0,-580887.705
"DTL","020","","","DTC","017","","","",206.271,11.0,21739.176,0.0,0.0,21739.176,21842.312,0.0,0.0,21842.312,21945.447,0.0,0.0,21945.447,0.0,-4500.0,-580887.978,0.0,-4500.0,-580784.843,0.0,-4500.0,-580681.707
"DTL","020","","BMD","QH","005","PMQH80","","DTL-020:BMD-QH-005",0.0,11.0,21945.719,0.0,0.0,21945.719,21945.719,0.0,0.0,21945.719,21945.719,0.0,0.0,21945.719,0.0,-4500.0,-580681.435,0.0,-4500.0,-580681.435,0.0,-4500.0,-580681.435
"DTL","020","","","DTC","018","","","",208.058,11.0,21945.447,0.0,0.0,21945.447,22049.476,0.0,0.0,22049.476,22153.506,0.0,0.0,22153.506,0.0,-4500.0,-580681.707,0.0,-4500.0,-580577.678,0.0,-4500.0,-580473.649
"DTL","020","","BMD","CV","002","","","DTL-020:BMD-CV-002",0.0,11.0,22153.767,0.0,0.0,22153.767,22153.767,0.0,0.0,22153.767,22153.767,0.0,0.0,22153.767,0.0,-4500.0,-580473.388,0.0,-4500.0,-580473.388,0.0,-4500.0,-580473.388
"DTL","020","","","DTC","019","","","",209.841,11.0,22153.506,0.0,0.0,22153.506,22258.426,0.0,0.0,22258.426,22363.346,0.0,0.0,22363.346,0.0,-4500.0,-580473.649,0.0,-4500.0,-580368.728,0.0,-4500.0,-580263.808
"DTL","020","","BMD","QV","005","PMQV80","","DTL-020:BMD-QV-005",0.0,11.0,22363.615,0.0,0.0,22363.615,22363.615,0.0,0.0,22363.615,22363.615,0.0,0.0,22363.615,0.0,-4500.0,-580263.54,0.0,-4500.0,-580263.54,0.0,-4500.0,-580263.54
"DTL","020","","","DTC","020","","","",211.618,11.0,22363.346,0.0,0.0,22363.346,22469.156,0.0,0.0,22469.156,22574.965,0.0,0.0,22574.965,0.0,-4500.0,-580263.808,0.0,-4500.0,-580157.999,0.0,-4500.0,-580052.19
"DTL","020","","BMD","CH","002","","","DTL-020:BMD-CH-002",0.0,11.0,22575.222,0.0,0.0,22575.222,22575.222,0.0,0.0,22575.222,22575.222,0.0,0.0,22575.222,0.0,-4500.0,-580051.932,0.0,-4500.0,-580051.932,0.0,-4500.0,-580051.932
"DTL","020","","","DTC","021","","","",213.392,11.0,22574.965,0.0,0.0,22574.965,22681.661,0.0,0.0,22681.661,22788.356,0.0,0.0,22788.356,0.0,-4500.0,-580052.19,0.0,-4500.0,-579945.494,0.0,-4500.0,-579838.798
"DTL","020","","BMD","QH","006","PMQH80","","DTL-020:BMD-QH-006",0.0,11.0,22788.621,0.0,0.0,22788.621,22788.621,0.0,0.0,22788.621,22788.621,0.0,0.0,22788.621,0.0,-4500.0,-579838.534,0.0,-4500.0,-579838.534,0.0,-4500.0,-579838.534
"DTL","020","","","DTC","022","","","",215.16,11.0,22788.356,0.0,0.0,22788.356,22895.936,0.0,0.0,22895.936,23003.516,0.0,0.0,23003.516,0.0,-4500.0,-579838.798,0.0,-4500.0,-579731.218,0.0,-4500.0,-579623.638
"DTL","020","","","DTC","023","","","",216.923,11.0,23003.516,0.0,0.0,23003.516,23111.978,0.0,0.0,23111.978,23220.439,0.0,0.0,23220.439,0.0,-4500.0,-579623.638,0.0,-4500.0,-579515.177,0.0,-4500.0,-579406.715
"DTL","020","","BMD","QV","006","PMQV80","","DTL-020:BMD-QV-006",0.0,11.0,23220.692,0.0,0.0,23220.692,23220.692,0.0,0.0,23220.692,23220.692,0.0,0.0,23220.692,0.0,-4500.0,-579406.463,0.0,-4500.0,-579406.463,0.0,-4500.0,-579406.463
"DTL","020","","","DTC","024","","","",218.682,11.0,23220.439,0.0,0.0,23220.439,23329.78,0.0,0.0,23329.78,23439.121,0.0,0.0,23439.121,0.0,-4500.0,-579406.715,0.0,-4500.0,-579297.374,0.0,-4500.0,-579188.033
"DTL","020","","","DTC","025","","","",220.435,11.0,23439.121,0.0,0.0,23439.121,23549.339,0.0,0.0,23549.339,23659.557,0.0,0.0,23659.557,0.0,-4500.0,-579188.033,0.0,-4500.0,-579077.815,0.0,-4500.0,-578967.598
"DTL","020","","BMD","QH","007","PMQH80","","DTL-020:BMD-QH-007",0.0,11.0,23659.804,0.0,0.0,23659.804,23659.804,0.0,0.0,23659.804,23659.804,0.0,0.0,23659.804,0.0,-4500.0,-578967.35,0.0,-4500.0,-578967.35,0.0,-4500.0,-578967.35
"DTL","020","","","DTC","026","","","",222.184,11.0,23659.557,0.0,0.0,23659.557,23770.649,0.0,0.0,23770.649,23881.74,0.0,0.0,23881.74,0.0,-4500.0,-578967.598,0.0,-4500.0,-578856.506,0.0,-4500.0,-578745.414
"DTL","020","","","DTC","027","","","",223.927,11.0,23881.74,0.0,0.0,23881.74,23993.704,0.0,0.0,23993.704,24105.668,0.0,0.0,24105.668,0.0,-4500.0,-578745.414,0.0,-4500.0,-578633.45,0.0,-4500.0,-578521.487
"DTL","020","","BMD","QV","007","PMQV80","","DTL-020:BMD-QV-007",0.0,11.0,24105.912,0.0,0.0,24105.912,24105.912,0.0,0.0,24105.912,24105.912,0.0,0.0,24105.912,0.0,-4500.0,-578521.242,0.0,-4500.0,-578521.242,0.0,-4500.0,-578521.242
"DTL","020","","","DTC","028","","","",225.666,11.0,24105.668,0.0,0.0,24105.668,24218.501,0.0,0.0,24218.501,24331.333,0.0,0.0,24331.333,0.0,-4500.0,-578521.487,0.0,-4500.0,-578408.654,0.0,-4500.0,-578295.821
"DTL","020","","PBI","BPM","003","BPM3","BPM","DTL-020:PBI-BPM-003",0.0,11.0,24331.576,0.0,0.0,24331.576,24331.576,0.0,0.0,24331.576,24331.576,0.0,0.0,24331.576,0.0,-4500.0,-578295.578,0.0,-4500.0,-578295.578,0.0,-4500.0,-578295.578
"DTL","020","","","DTC","029","","","",227.399,11.0,24331.333,0.0,0.0,24331.333,24445.033,0.0,0.0,24445.033,24558.732,0.0,0.0,24558.732,0.0,-4500.0,-578295.821,0.0,-4500.0,-578182.122,0.0,-4500.0,-578068.422
"DTL","020","","BMD","QH","008","PMQH80","","DTL-020:BMD-QH-008",0.0,11.0,24558.973,0.0,0.0,24558.973,24558.973,0.0,0.0,24558.973,24558.973,0.0,0.0,24558.973,0.0,-4500.0,-578068.181,0.0,-4500.0,-578068.181,0.0,-4500.0,-578068.181
"DTL","020","","","DTC","030","","","",229.127,11.0,24558.732,0.0,0.0,24558.732,24673.296,0.0,0.0,24673.296,24787.859,0.0,0.0,24787.859,0.0,-4500.0,-578068.422,0.0,-4500.0,-577953.859,0.0,-4500.0,-577839.295
"DTL","020","","BMD","CV","003","","","DTL-020:BMD-CV-003",0.0,11.0,24788.088,0.0,0.0,24788.088,24788.088,0.0,0.0,24788.088,24788.088,0.0,0.0,24788.088,0.0,-4500.0,-577839.066,0.0,-4500.0,-577839.066,0.0,-4500.0,-577839.066
"DTL","020","","","DTC","031","","","",230.849,11.0,24787.859,0.0,0.0,24787.859,24903.284,0.0,0.0,24903.284,25018.708,0.0,0.0,25018.708,0.0,-4500.0,-577839.295,0.0,-4500.0,-577723.871,0.0,-4500.0,-577608.446
"DTL","020","","BMD","QV","008","PMQV80","","DTL-020:BMD-QV-008",0.0,11.0,25018.945,0.0,0.0,25018.945,25018.945,0.0,0.0,25018.945,25018.945,0.0,0.0,25018.945,0.0,-4500.0,-577608.209,0.0,-4500.0,-577608.209,0.0,-4500.0,-577608.209
"DTL","020","","","DTC","032","","","",232.566,11.0,25018.708,0.0,0.0,25018.708,25134.991,0.0,0.0,25134.991,25251.275,0.0,0.0,25251.275,0.0,-4500.0,-577608.446,0.0,-4500.0,-577492.163,0.0,-4500.0,-577375.88
"DTL","020","","BMD","CH","003","","","DTL-020:BMD-CH-003",0.0,11.0,25251.01,0.0,0.0,25251.01,25251.01,0.0,0.0,25251.01,25251.01,0.0,0.0,25251.01,0.0,-4500.0,-577376.144,0.0,-4500.0,-577376.144,0.0,-4500.0,-577376.144
"DTL","020","","","DTC","033","","","",231.333,11.0,25251.275,0.0,0.0,25251.275,25366.941,0.0,0.0,25366.941,25482.608,0.0,0.0,25482.608,0.0,-4500.0,-577375.88,0.0,-4500.0,-577260.213,0.0,-4500.0,-577144.547
"DTL","020","","BMD","QH","009","PMQH80","","DTL-020:BMD-QH-009",0.0,11.0,25482.882,0.0,0.0,25482.882,25482.882,0.0,0.0,25482.882,25482.882,0.0,0.0,25482.882,0.0,-4500.0,-577144.272,0.0,-4500.0,-577144.272,0.0,-4500.0,-577144.272
"DTL","020","","","DTC","034","","","",233.295,11.0,25482.608,0.0,0.0,25482.608,25599.255,0.0,0.0,25599.255,25715.903,0.0,0.0,25715.903,0.0,-4500.0,-577144.547,0.0,-4500.0,-577027.899,0.0,-4500.0,-576911.251
"DTL","020","","","DTC","035","","","",243.143,11.0,25715.903,0.0,0.0,25715.903,25837.475,0.0,0.0,25837.475,25959.046,0.0,0.0,25959.046,0.0,-4500.0,-576911.251,0.0,-4500.0,-576789.68,0.0,-4500.0,-576668.108
"DTL","020","","PBI","BLM","004","BLM1","ICBLM","DTL-020:PBI-BLM-004",0.0,11.0,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108
"DTL","020","","PBI","BLM","005","BLM2","nBLM","DTL-020:PBI-BLM-005",0.0,11.0,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108
"DTL","020","","PBI","BLM","006","BLM2","nBLM","DTL-020:PBI-BLM-006",0.0,11.0,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108
"DTL","020","","BMD","QV","009","PMQV80","","DTL-020:BMD-QV-009",0.0,11.0,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,25959.046,0.0,0.0,25959.046,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108,0.0,-4500.0,-576668.108
"DTL","020","","","DTC","036","","","",40.0,11.0,25959.046,0.0,0.0,25959.046,25979.046,0.0,0.0,25979.046,25999.046,0.0,0.0,25999.046,0.0,-4500.0,-576668.108,0.0,-4500.0,-576648.108,0.0,-4500.0,-576628.108
"DTL","020","","PBI","FC","001","FC3","FC","DTL-020:PBI-FC-001",0.0,11.0,25999.046,0.0,0.0,25999.046,25999.046,0.0,0.0,25999.046,25999.046,0.0,0.0,25999.046,0.0,-4500.0,-576628.108,0.0,-4500.0,-576628.108,0.0,-4500.0,-576628.108
"DTL","020","","","Drf","002","","","",198.368,11.0,25999.046,0.0,0.0,25999.046,26098.23,0.0,0.0,26098.23,26197.414,0.0,0.0,26197.414,0.0,-4500.0,-576628.108,0.0,-4500.0,-576528.924,0.0,-4500.0,-576429.74
"DTL","030","","PBI","BCM","001","BCM5","BCM","DTL-030:PBI-BCM-001",0.0,11.0,26197.414,0.0,0.0,26197.414,26197.414,0.0,0.0,26197.414,26197.414,0.0,0.0,26197.414,0.0,-4500.0,-576429.74,0.0,-4500.0,-576429.74,0.0,-4500.0,-576429.74
"DTL","030","","","DTC","001","","","",241.736,11.0,26197.414,0.0,0.0,26197.414,26318.283,0.0,0.0,26318.283,26439.151,0.0,0.0,26439.151,0.0,-4500.0,-576429.74,0.0,-4500.0,-576308.872,0.0,-4500.0,-576188.004
"DTL","030","","BMD","QH","001","PMQH80","","DTL-030:BMD-QH-001",0.0,11.0,26439.384,0.0,0.0,26439.384,26439.384,0.0,0.0,26439.384,26439.384,0.0,0.0,26439.384,0.0,-4500.0,-576187.771,0.0,-4500.0,-576187.771,0.0,-4500.0,-576187.771
"DTL","030","","","DTC","002","","","",243.647,11.0,26439.151,0.0,0.0,26439.151,26560.974,0.0,0.0,26560.974,26682.798,0.0,0.0,26682.798,0.0,-4500.0,-576188.004,0.0,-4500.0,-576066.18,0.0,-4500.0,-575944.357
"DTL","030","","","DTC","003","","","",242.246,11.0,26682.798,0.0,0.0,26682.798,26803.921,0.0,0.0,26803.921,26925.044,0.0,0.0,26925.044,0.0,-4500.0,-575944.357,0.0,-4500.0,-575823.234,0.0,-4500.0,-575702.11
"DTL","030","","BMD","QV","001","PMQV80","","DTL-030:BMD-QV-001",0.0,11.0,26925.253,0.0,0.0,26925.253,26925.253,0.0,0.0,26925.253,26925.253,0.0,0.0,26925.253,0.0,-4500.0,-575701.901,0.0,-4500.0,-575701.901,0.0,-4500.0,-575701.901
"DTL","030","","","DTC","004","","","",243.879,11.0,26925.044,0.0,0.0,26925.044,27046.983,0.0,0.0,27046.983,27168.922,0.0,0.0,27168.922,0.0,-4500.0,-575702.11,0.0,-4500.0,-575580.171,0.0,-4500.0,-575458.232
"DTL","030","","PBI","BPM","001","BPM3","BPM","DTL-030:PBI-BPM-001",0.0,11.0,27169.13,0.0,0.0,27169.13,27169.13,0.0,0.0,27169.13,27169.13,0.0,0.0,27169.13,0.0,-4500.0,-575458.024,0.0,-4500.0,-575458.024,0.0,-4500.0,-575458.024
"DTL","030","","","DTC","005","","","",245.506,11.0,27168.922,0.0,0.0,27168.922,27291.675,0.0,0.0,27291.675,27414.428,0.0,0.0,27414.428,0.0,-4500.0,-575458.232,0.0,-4500.0,-575335.479,0.0,-4500.0,-575212.726
"DTL","030","","BMD","QH","002","PMQH80","","DTL-030:BMD-QH-002",0.0,11.0,27414.634,0.0,0.0,27414.634,27414.634,0.0,0.0,27414.634,27414.634,0.0,0.0,27414.634,0.0,-4500.0,-575212.52,0.0,-4500.0,-575212.52,0.0,-4500.0,-575212.52
"DTL","030","","","DTC","006","","","",247.127,11.0,27414.428,0.0,0.0,27414.428,27537.992,0.0,0.0,27537.992,27661.556,0.0,0.0,27661.556,0.0,-4500.0,-575212.726,0.0,-4500.0,-575089.162,0.0,-4500.0,-574965.599
"DTL","030","","BMD","CV","001","","","DTL-030:BMD-CV-001",0.0,11.0,27661.76,0.0,0.0,27661.76,27661.76,0.0,0.0,27661.76,27661.76,0.0,0.0,27661.76,0.0,-4500.0,-574965.394,0.0,-4500.0,-574965.394,0.0,-4500.0,-574965.394
"DTL","030","","","DTC","007","","","",248.744,11.0,27661.556,0.0,0.0,27661.556,27785.927,0.0,0.0,27785.927,27910.299,0.0,0.0,27910.299,0.0,-4500.0,-574965.599,0.0,-4500.0,-574841.227,0.0,-4500.0,-574716.855
"DTL","030","","BMD","QV","002","PMQV80","","DTL-030:BMD-QV-002",0.0,11.0,27910.502,0.0,0.0,27910.502,27910.502,0.0,0.0,27910.502,27910.502,0.0,0.0,27910.502,0.0,-4500.0,-574716.653,0.0,-4500.0,-574716.653,0.0,-4500.0,-574716.653
"DTL","030","","","DTC","008","","","",250.355,11.0,27910.299,0.0,0.0,27910.299,28035.477,0.0,0.0,28035.477,28160.654,0.0,0.0,28160.654,0.0,-4500.0,-574716.855,0.0,-4500.0,-574591.678,0.0,-4500.0,-574466.501
"DTL","030","","BMD","CH","001","","","DTL-030:BMD-CH-001",0.0,11.0,28160.845,0.0,0.0,28160.845,28160.845,0.0,0.0,28160.845,28160.845,0.0,0.0,28160.845,0.0,-4500.0,-574466.309,0.0,-4500.0,-574466.309,0.0,-4500.0,-574466.309
"DTL","030","","","DTC","009","","","",251.96,11.0,28160.654,0.0,0.0,28160.654,28286.634,0.0,0.0,28286.634,28412.613,0.0,0.0,28412.613,0.0,-4500.0,-574466.501,0.0,-4500.0,-574340.521,0.0,-4500.0,-574214.541
"DTL","030","","BMD","QH","003","PMQH80","","DTL-030:BMD-QH-003",0.0,11.0,28412.813,0.0,0.0,28412.813,28412.813,0.0,0.0,28412.813,28412.813,0.0,0.0,28412.813,0.0,-4500.0,-574214.341,0.0,-4500.0,-574214.341,0.0,-4500.0,-574214.341
"DTL","030","","","DTC","010","","","",253.559,11.0,28412.613,0.0,0.0,28412.613,28539.393,0.0,0.0,28539.393,28666.173,0.0,0.0,28666.173,0.0,-4500.0,-574214.541,0.0,-4500.0,-574087.761,0.0,-4500.0,-573960.982
"DTL","030","","","DTC","011","","","",255.153,11.0,28666.173,0.0,0.0,28666.173,28793.749,0.0,0.0,28793.749,28921.326,0.0,0.0,28921.326,0.0,-4500.0,-573960.982,0.0,-4500.0,-573833.405,0.0,-4500.0,-573705.828
"DTL","030","","BMD","QV","003","PMQV80","","DTL-030:BMD-QV-003",0.0,11.0,28921.522,0.0,0.0,28921.522,28921.522,0.0,0.0,28921.522,28921.522,0.0,0.0,28921.522,0.0,-4500.0,-573705.632,0.0,-4500.0,-573705.632,0.0,-4500.0,-573705.632
"DTL","030","","","DTC","012","","","",256.742,11.0,28921.326,0.0,0.0,28921.326,29049.697,0.0,0.0,29049.697,29178.068,0.0,0.0,29178.068,0.0,-4500.0,-573705.828,0.0,-4500.0,-573577.457,0.0,-4500.0,-573449.087
"DTL","030","","","DTC","013","","","",258.325,11.0,29178.068,0.0,0.0,29178.068,29307.23,0.0,0.0,29307.23,29436.392,0.0,0.0,29436.392,0.0,-4500.0,-573449.087,0.0,-4500.0,-573319.924,0.0,-4500.0,-573190.762
"DTL","030","","BMD","QH","004","PMQH80","","DTL-030:BMD-QH-004",0.0,11.0,29436.585,0.0,0.0,29436.585,29436.585,0.0,0.0,29436.585,29436.585,0.0,0.0,29436.585,0.0,-4500.0,-573190.569,0.0,-4500.0,-573190.569,0.0,-4500.0,-573190.569
"DTL","030","","","DTC","014","","","",259.902,11.0,29436.392,0.0,0.0,29436.392,29566.343,0.0,0.0,29566.343,29696.294,0.0,0.0,29696.294,0.0,-4500.0,-573190.762,0.0,-4500.0,-573060.811,0.0,-4500.0,-572930.86
"DTL","030","","","DTC","015","","","",261.473,11.0,29696.294,0.0,0.0,29696.294,29827.031,0.0,0.0,29827.031,29957.768,0.0,0.0,29957.768,0.0,-4500.0,-572930.86,0.0,-4500.0,-572800.123,0.0,-4500.0,-572669.387
"DTL","030","","BMD","QV","004","PMQV80","","DTL-030:BMD-QV-004",0.0,11.0,29957.958,0.0,0.0,29957.958,29957.958,0.0,0.0,29957.958,29957.958,0.0,0.0,29957.958,0.0,-4500.0,-572669.197,0.0,-4500.0,-572669.197,0.0,-4500.0,-572669.197
"DTL","030","","","DTC","016","","","",263.039,11.0,29957.768,0.0,0.0,29957.768,30089.287,0.0,0.0,30089.287,30220.807,0.0,0.0,30220.807,0.0,-4500.0,-572669.387,0.0,-4500.0,-572537.867,0.0,-4500.0,-572406.347
"DTL","030","","","DTC","017","","","",264.599,11.0,30220.807,0.0,0.0,30220.807,30353.107,0.0,0.0,30353.107,30485.406,0.0,0.0,30485.406,0.0,-4500.0,-572406.347,0.0,-4500.0,-572274.048,0.0,-4500.0,-572141.748
"DTL","030","","BMD","QH","005","PMQH80","","DTL-030:BMD-QH-005",0.0,11.0,30485.593,0.0,0.0,30485.593,30485.593,0.0,0.0,30485.593,30485.593,0.0,0.0,30485.593,0.0,-4500.0,-572141.561,0.0,-4500.0,-572141.561,0.0,-4500.0,-572141.561
"DTL","030","","","DTC","018","","","",266.154,11.0,30485.406,0.0,0.0,30485.406,30618.483,0.0,0.0,30618.483,30751.56,0.0,0.0,30751.56,0.0,-4500.0,-572141.748,0.0,-4500.0,-572008.671,0.0,-4500.0,-571875.594
"DTL","030","","PBI","BPM","002","BPM3","BPM","DTL-030:PBI-BPM-002",0.0,11.0,30751.735,0.0,0.0,30751.735,30751.735,0.0,0.0,30751.735,30751.735,0.0,0.0,30751.735,0.0,-4500.0,-571875.42,0.0,-4500.0,-571875.42,0.0,-4500.0,-571875.42
"DTL","030","","","DTC","019","","","",267.702,11.0,30751.56,0.0,0.0,30751.56,30885.411,0.0,0.0,30885.411,31019.262,0.0,0.0,31019.262,0.0,-4500.0,-571875.594,0.0,-4500.0,-571741.743,0.0,-4500.0,-571607.892
